,0
  (0, 2)	0.11082280482671654
  (0, 0)	0.42292382219144886"
reuters-topics/grain/article023.txt,"  (0, 19)	0.7025197048600916
  (0, 15)	0.1292580532141014
  (0, 8)	0.42046370814265943
  (0, 7)	0.04927325520320102
  (0, 6)	0.09995918228792769
  (0, 5)	0.09256996375527264
  (0, 4)	0.2823745780262527
  (0, 2)	0.41438399505554047
  (0, 1)	0.18114057576598963
  (0, 0)	0.08785439228258643"
reuters-topics/grain/article037.txt,"  (0, 19)	0.42498762747181
  (0, 11)	0.3227793916937225
  (0, 8)	0.19076889145458412
  (0, 7)	0.29807738746334195
  (0, 5)	0.055999979786103826
  (0, 4)	0.056940610179577356
  (0, 3)	0.2986072830270996
  (0, 2)	0.2785340154915286
  (0, 1)	0.27395140307486754
  (0, 0)	0.5846203662180385"
reuters-topics/grain/article221.txt,"  (0, 17)	0.1356983523774571
  (0, 15)	0.12839859311600027
  (0, 14)	0.13182733613170816
  (0, 13)	0.14376040658868305
  (0, 11)	0.13250451762274706
  (0, 7)	0.1957825137860408
  (0, 6)	0.09929453566453325
  (0, 3)	0.2941958378831491
  (0, 2)	0.457365201298253
  (0, 1)	0.5398084182666144
  (0, 0)	0.5236213955409313"
reuters-topics/grain/article547.txt,"  (0, 18)	0.24198474947403423
  (0, 15)	0.11990006440868954
  (0, 14)	0.49240745430093386
  (0, 9)	0.250809551366518
  (0, 6)	0.2781670951219685
  (0, 5)	0.17173621821740984
  (0, 4)	0.34924173517858753
  (0, 3)	0.18314894296435152
  (0, 2)	0.08541856380686495
  (0, 1)	0.33605282086980803
  (0, 0)	0.4889636056557541"
reuters-topics/grain/article553.txt,"  (0, 18)	0.03474420589771608
  (0, 17)	0.0727759881128412
  (0, 15)	0.06886107548545223
  (0, 14)	0.03534996733262657
  (0, 12)	0.06872294783409386
  (0, 8)	0.11199914599265423
  (0, 7)	0.10499954970980228
  (0, 6)	0.10650472641099835
  (0, 5)	0.19726329163503087
  (0, 4)	0.22564880851675861
  (0, 3)	0.13148276075524543
  (0, 2)	0.2698170188268419
  (0, 1)	0.2412525670767895
  (0, 0)	0.8424655964469914"
reuters-topics/grain/article235.txt,"  (0, 15)	0.7583094733701912
  (0, 4)	0.2760979712440559
  (0, 1)	0.5313425786614565
  (0, 0)	0.2577047088691504"
reuters-topics/grain/article209.txt,"  (0, 19)	0.5206490636363401
  (0, 11)	0.2636230283474019
  (0, 8)	0.2077417752347471
  (0, 7)	0.09737928205717769
  (0, 5)	0.09147352426151249
  (0, 3)	0.09755239431504847
  (0, 2)	0.27298389879108376
  (0, 1)	0.17899506686509659
  (0, 0)	0.6945104487833501"
reuters-topics/grain/article580.txt,"  (0, 19)	1.0"
reuters-topics/grain/article231.txt,"  (0, 19)	0.26336338548730515
  (0, 18)	0.19559289395542842
  (0, 16)	0.39079073763966593
  (0, 15)	0.1938270955844206
  (0, 11)	0.40005057967307717
  (0, 10)	0.22112685044652128
  (0, 7)	0.2955480670966653
  (0, 5)	0.2776239741646076
  (0, 4)	0.28228721777743726
  (0, 2)	0.13808526470213675
  (0, 1)	0.2716268025099819
  (0, 0)	0.3952224546256048"
reuters-topics/grain/article557.txt,"  (0, 17)	0.07426487164816094
  (0, 15)	0.07026986599690127
  (0, 13)	0.15735413078117205
  (0, 12)	0.07012891246861272
  (0, 8)	0.05714523716910192
  (0, 7)	0.10714767720120115
  (0, 6)	0.21736729495369533
  (0, 5)	0.2516237397466608
  (0, 4)	0.15351015480613484
  (0, 3)	0.3220144645388458
  (0, 2)	0.4505515452191063
  (0, 1)	0.3446635071632928
  (0, 0)	0.6208952622490806"
reuters-topics/grain/article543.txt,"  (0, 18)	0.0699988389778738
  (0, 17)	0.07331056418965816
  (0, 16)	0.06992814862772344
  (0, 15)	0.13873378913709003
  (0, 14)	0.07121926108986952
  (0, 13)	0.3106642440531746
  (0, 12)	0.13845550460083414
  (0, 11)	0.21475531812461032
  (0, 8)	0.16923275370889684
  (0, 7)	0.15865623597477693
  (0, 6)	0.37550469936350106
  (0, 5)	0.09935614464794525
  (0, 4)	0.10102502756167443
  (0, 3)	0.10595885398063142
  (0, 2)	0.3953439417407296
  (0, 1)	0.48604937598867337
  (0, 0)	0.4243269640677546"
reuters-topics/grain/article225.txt,"  (0, 19)	0.3484157005908149
  (0, 18)	0.06468973947533652
  (0, 16)	0.25849764269089853
  (0, 15)	0.06410572522882457
  (0, 14)	0.19745279405216667
  (0, 13)	0.14355087388274182
  (0, 11)	0.13231139052478075
  (0, 10)	0.1462695096647723
  (0, 9)	0.20114661652552268
  (0, 8)	0.05213240156541646
  (0, 7)	0.097748579083243
  (0, 5)	0.22955106136049863
  (0, 4)	0.3267695554824432
  (0, 3)	0.29376704353391864
  (0, 2)	0.45669858543018876
  (0, 1)	0.08983694005209406
  (0, 0)	0.4357151753232837"
reuters-topics/grain/article219.txt,"  (0, 18)	0.07988482454420905
  (0, 16)	0.0798041505458801
  (0, 15)	0.15832726035745986
  (0, 14)	0.08127760773476266
  (0, 12)	0.07900483674960464
  (0, 10)	0.09031350420102338
  (0, 7)	0.24141782461460404
  (0, 6)	0.0612196419707989
  (0, 5)	0.22677656653988257
  (0, 4)	0.23058572739725697
  (0, 3)	0.48369399165742083
  (0, 2)	0.28198665400862094
  (0, 1)	0.33281668399915104
  (0, 0)	0.591867175160634"
reuters-topics/grain/article033.txt,"  (0, 19)	0.7034356965566905
  (0, 10)	0.5906231793892766
  (0, 3)	0.3954016701759189"
reuters-topics/grain/article027.txt,"  (0, 19)	0.09227139883073636
  (0, 18)	0.13705496603656933
  (0, 17)	0.14353919339021196
  (0, 16)	0.13691655711892953
  (0, 15)	0.13581764380634015
  (0, 14)	0.06972225219983297
  (0, 12)	0.06777260436648667
  (0, 11)	0.07008040719324118
  (0, 8)	0.22090070493102038
  (0, 7)	0.15532132640004445
  (0, 6)	0.10503191311931111
  (0, 5)	0.2918031190750092
  (0, 4)	0.14835226473204863
  (0, 3)	0.15559744288951302
  (0, 2)	0.2902754422389402
  (0, 1)	0.42824947900458804
  (0, 0)	0.6461898027093251"
reuters-topics/grain/article184.txt,"  (0, 19)	0.5687135565490427
  (0, 16)	0.14064723402245757
  (0, 10)	0.15916897146153886
  (0, 6)	0.2157876063372879
  (0, 5)	0.1998360774895241
  (0, 4)	0.20319271956184534
  (0, 3)	0.319674266193649
  (0, 2)	0.19878987569579626
  (0, 1)	0.19551926276522663
  (0, 0)	0.5689689105980017"
reuters-topics/grain/article190.txt,"  (0, 18)	0.3094073938309777
  (0, 17)	0.10801527062170577
  (0, 16)	0.1030316432780086
  (0, 15)	0.10220469548733478
  (0, 13)	0.34329788719548293
  (0, 12)	0.20399936849256517
  (0, 11)	0.1054729926993371
  (0, 7)	0.07792099476187217
  (0, 6)	0.1580759965489886
  (0, 5)	0.07319532301178973
  (0, 4)	0.14884956639276453
  (0, 2)	0.07281212354556003
  (0, 1)	0.5729133907315802
  (0, 0)	0.5557336622171577"
reuters-topics/grain/article147.txt,"  (0, 19)	0.5542848601487655
  (0, 15)	0.06798934507053986
  (0, 14)	0.06980492564970213
  (0, 10)	0.5429575666821803
  (0, 8)	0.16587197914391533
  (0, 7)	0.1036703328715687
  (0, 6)	0.1051564551461384
  (0, 5)	0.19476608388955624
  (0, 4)	0.04950939134852173
  (0, 3)	0.15578194320309477
  (0, 2)	0.2421830312909313
  (0, 1)	0.33347788257887045
  (0, 0)	0.32347801247467584"
reuters-topics/grain/article153.txt,"  (0, 19)	0.43776588198394356
  (0, 16)	0.13532858444603857
  (0, 14)	0.13782721232753806
  (0, 12)	0.02679462822066545
  (0, 11)	0.027707042895112662
  (0, 10)	0.030629982516659507
  (0, 9)	0.02808111939657293
  (0, 8)	0.21833867525225695
  (0, 7)	0.04093863820573303
  (0, 5)	0.17305125343047445
  (0, 4)	0.3128142069672528
  (0, 3)	0.06151712293311793
  (0, 2)	0.22952703763079105
  (0, 1)	0.03762511967739989
  (0, 0)	0.7299374002405458"
reuters-topics/grain/article386.txt,"  (0, 19)	0.28471717743085256
  (0, 17)	0.11072790298684881
  (0, 16)	0.10561911973926404
  (0, 14)	0.21513841886014548
  (0, 12)	0.10456124469165573
  (0, 11)	0.1081217797828481
  (0, 8)	0.08520276325795653
  (0, 7)	0.07987785707493776
  (0, 5)	0.22510052270086678
  (0, 4)	0.15258768739186504
  (0, 3)	0.08001985685045472
  (0, 2)	0.3732034232666676
  (0, 1)	0.29365060136249477
  (0, 0)	0.7121125406890163"
reuters-topics/grain/article392.txt,"  (0, 15)	0.7583094733701912
  (0, 4)	0.2760979712440559
  (0, 1)	0.5313425786614565
  (0, 0)	0.2577047088691504"
reuters-topics/grain/article345.txt,"  (0, 19)	0.3582858325756089
  (0, 18)	0.133044619560587
  (0, 17)	0.16720693539733894
  (0, 16)	0.053164104242885805
  (0, 15)	0.02636870048912845
  (0, 14)	0.16243708556508324
  (0, 13)	0.059046988156756186
  (0, 12)	0.13157903905741758
  (0, 11)	0.027211917621979477
  (0, 10)	0.2707436184168649
  (0, 9)	0.13789654685367053
  (0, 8)	0.042887391968520545
  (0, 7)	0.12062119237635435
  (0, 6)	0.18352545980793922
  (0, 5)	0.03776862776215734
  (0, 4)	0.15361210619266824
  (0, 3)	0.4430639474898562
  (0, 2)	0.30056718135627525
  (0, 1)	0.38800396134193077
  (0, 0)	0.4122137095557568"
reuters-topics/grain/article423.txt,"  (0, 19)	0.27470116637074826
  (0, 17)	0.2136652545852217
  (0, 14)	0.41514021124625317
  (0, 11)	0.4172727375908732
  (0, 8)	0.1644108631321037
  (0, 7)	0.3082713969515994
  (0, 6)	0.390863114215828
  (0, 5)	0.14478783634708461
  (0, 4)	0.0736099171791985
  (0, 3)	0.07720485363050755
  (0, 2)	0.36007457150985517
  (0, 1)	0.14166016154634684
  (0, 0)	0.2748245079972644"
reuters-topics/grain/article437.txt,"  (0, 19)	0.35629209081130064
  (0, 18)	0.06615213520120451
  (0, 17)	0.03464093422666477
  (0, 14)	0.03365274522650402
  (0, 13)	0.33029106334809194
  (0, 12)	0.09813513402629989
  (0, 11)	0.27060492330446606
  (0, 10)	0.3365462750303036
  (0, 8)	0.21324368932008134
  (0, 7)	0.24989578222469272
  (0, 6)	0.2281302519067546
  (0, 5)	0.2582143979376843
  (0, 4)	0.1670783032149445
  (0, 3)	0.12517001240026007
  (0, 2)	0.1634579979006298
  (0, 1)	0.3215373733772794
  (0, 0)	0.401008575376508"
reuters-topics/grain/article351.txt,"  (0, 19)	0.47530714764451415
  (0, 18)	0.1604535538216918
  (0, 16)	0.06411660606563106
  (0, 14)	0.03265020880142491
  (0, 12)	0.06347441781542028
  (0, 11)	0.06563585815300689
  (0, 10)	0.036280038893056504
  (0, 9)	0.0332610083376351
  (0, 8)	0.3620592952014488
  (0, 7)	0.14547073791422566
  (0, 6)	0.024592678707005707
  (0, 5)	0.11387364944598626
  (0, 4)	0.2778873181424427
  (0, 3)	0.09715289526696344
  (0, 2)	0.20389947613561293
  (0, 1)	0.1336965312836402
  (0, 0)	0.6484371299221285"
reuters-topics/grain/article379.txt,"  (0, 17)	0.06543176103225001
  (0, 15)	0.06191192386974703
  (0, 14)	0.19069564082756624
  (0, 10)	0.847583586131125
  (0, 7)	0.047201732489382614
  (0, 6)	0.33514861093792453
  (0, 4)	0.22541926715332977
  (0, 3)	0.047285643546375745
  (0, 1)	0.26028772500472613
  (0, 0)	0.04208042989486237"
reuters-topics/grain/article378.txt,"  (0, 19)	0.3748436962528815
  (0, 18)	0.1391931592833066
  (0, 15)	0.27587306720100985
  (0, 11)	0.1423474619443564
  (0, 8)	0.1121734873840836
  (0, 5)	0.3951407157518191
  (0, 4)	0.3013334140607139
  (0, 3)	0.4213997790524681
  (0, 2)	0.29480402670572536
  (0, 0)	0.46876500270997723"
reuters-topics/grain/article436.txt,"  (0, 19)	0.4950430935255536
  (0, 14)	0.10687577191990147
  (0, 13)	0.058275107714889175
  (0, 11)	0.16113717024885368
  (0, 10)	0.17813624955180574
  (0, 8)	0.12698026425706388
  (0, 7)	0.11904439494474255
  (0, 6)	0.12075090559335043
  (0, 5)	0.22364942766329088
  (0, 4)	0.037901010339951066
  (0, 3)	0.11925602152033841
  (0, 2)	0.4078773523735344
  (0, 1)	0.2917576029575797
  (0, 0)	0.566017564938643"
reuters-topics/grain/article350.txt,"  (0, 19)	0.5600441767434279
  (0, 17)	0.17424313581742074
  (0, 15)	0.0824349489404472
  (0, 12)	0.16453918722014105
  (0, 10)	0.2821367245527574
  (0, 7)	0.12569702779222655
  (0, 6)	0.3187472611236581
  (0, 5)	0.1771108270432881
  (0, 3)	0.1259204808289411
  (0, 2)	0.4698229300016906
  (0, 1)	0.057761639383423435
  (0, 0)	0.39220694675086254"
reuters-topics/grain/article344.txt,"  (0, 19)	0.7908986447412932
  (0, 16)	0.19559531418586937
  (0, 14)	0.19920667173842202
  (0, 8)	0.07889320271786418
  (0, 5)	0.13895403145999324
  (0, 4)	0.21193205877390955
  (0, 3)	0.14818821706156027
  (0, 2)	0.2073398481523678
  (0, 1)	0.06797618861073323
  (0, 0)	0.3956268802720938"
reuters-topics/grain/article422.txt,"  (0, 19)	0.5954008295632085
  (0, 14)	0.44989766411742715
  (0, 11)	0.4522087354015922
  (0, 8)	0.3563521975219454
  (0, 7)	0.3340812998730979"
reuters-topics/grain/article393.txt,"  (0, 18)	0.053104168944062016
  (0, 17)	0.0834248819614571
  (0, 16)	0.07957581024692234
  (0, 15)	0.28943611610494513
  (0, 13)	0.17676257287239305
  (0, 12)	0.0787787834939893
  (0, 11)	0.027153790124361806
  (0, 8)	0.17118312008321207
  (0, 7)	0.040121177637897264
  (0, 6)	0.2848742248509545
  (0, 5)	0.24497167519049168
  (0, 4)	0.24908645887620795
  (0, 3)	0.16077000604782213
  (0, 2)	0.16870789038964087
  (0, 1)	0.29499058618177604
  (0, 0)	0.6974779975242873"
reuters-topics/grain/article387.txt,"  (0, 19)	0.46012652273907023
  (0, 18)	0.06834471542174274
  (0, 16)	0.06827569553606126
  (0, 15)	0.13545540863830036
  (0, 14)	0.3476814903510401
  (0, 11)	0.13978699567833075
  (0, 10)	0.38633437443074153
  (0, 8)	0.055077886820039154
  (0, 7)	0.25817845590764005
  (0, 6)	0.20950357130219344
  (0, 5)	0.1455124298599813
  (0, 4)	0.3452320639883173
  (0, 3)	0.25863742268672885
  (0, 2)	0.19300083820333763
  (0, 1)	0.09491273503368194
  (0, 0)	0.32223318462475165"
reuters-topics/grain/article152.txt,"  (0, 19)	0.4365844932575978
  (0, 11)	0.41448405802692145
  (0, 10)	0.09164196626005235
  (0, 8)	0.06532483490595876
  (0, 7)	0.3674534223917769
  (0, 4)	0.05849437921031748
  (0, 3)	0.18405332426115648
  (0, 2)	0.40058833200506444
  (0, 1)	0.22514148978905485
  (0, 0)	0.4913780860923649"
reuters-topics/grain/article146.txt,"  (0, 16)	0.11559542717107744
  (0, 12)	0.11443763000022633
  (0, 6)	0.6207318079984474
  (0, 5)	0.164241671029987
  (0, 4)	0.2505006519934907
  (0, 3)	0.17515634588948595
  (0, 1)	0.6427750351894362
  (0, 0)	0.2338126473825175"
reuters-topics/grain/article191.txt,"  (0, 19)	0.7355662817228954
  (0, 18)	0.1365713171100146
  (0, 17)	0.1430326624792256
  (0, 8)	0.3301817631501634
  (0, 5)	0.19384892286330851
  (0, 4)	0.09855249941741599
  (0, 2)	0.3856681312390272
  (0, 1)	0.28449216199252786
  (0, 0)	0.18397413828327133"
reuters-topics/grain/article185.txt,"  (0, 16)	0.08325515090891494
  (0, 15)	0.08258693228290923
  (0, 13)	0.09246776522836804
  (0, 11)	0.08522789353465039
  (0, 10)	0.18843792885299496
  (0, 8)	0.06716178785062041
  (0, 7)	0.18889315859112715
  (0, 6)	0.19160095669228563
  (0, 5)	0.3548747240726982
  (0, 4)	0.360835546783944
  (0, 3)	0.4415342309203533
  (0, 2)	0.176508424235083
  (0, 1)	0.34720879881333994
  (0, 0)	0.5051957776868251"
reuters-topics/grain/article026.txt,"  (0, 19)	0.4703375325430208
  (0, 16)	0.17447713065923445
  (0, 15)	0.5192302512466239
  (0, 8)	0.14075040290228696
  (0, 7)	0.13195394299866076
  (0, 6)	0.1338455130214034
  (0, 5)	0.24790267398362986
  (0, 4)	0.2520666895897609
  (0, 2)	0.49320965828549845
  (0, 0)	0.23527435773484828"
reuters-topics/grain/article032.txt,"  (0, 19)	0.18581109602470466
  (0, 18)	0.13799689707532956
  (0, 15)	0.13675107116043062
  (0, 13)	0.1531121884933769
  (0, 8)	0.44483775705143086
  (0, 6)	0.10575376087053415
  (0, 5)	0.2938085802634091
  (0, 4)	0.2987436763387053
  (0, 3)	0.10444453994163383
  (0, 2)	0.29227040423660877
  (0, 0)	0.6506308401244879"
reuters-topics/grain/article218.txt,"  (0, 16)	0.11644169972473399
  (0, 15)	0.23101424152349273
  (0, 14)	0.1185916112064241
  (0, 12)	0.11527542633650671
  (0, 6)	0.17865033632608468
  (0, 5)	0.08272204103739561
  (0, 4)	0.42055760644561624
  (0, 2)	0.1645779326907423
  (0, 1)	0.40467548906213596
  (0, 0)	0.7065731598033017"
reuters-topics/grain/article542.txt,"  (0, 19)	0.06497549904709864
  (0, 18)	0.19302221333926167
  (0, 17)	0.15161573642861498
  (0, 16)	0.09641364213988299
  (0, 14)	0.19638753454608987
  (0, 13)	0.21416462354278093
  (0, 8)	0.07777672022225693
  (0, 7)	0.2916636739990097
  (0, 6)	0.2588641084938128
  (0, 5)	0.17123447357162827
  (0, 4)	0.03482213903000978
  (0, 3)	0.2556593968524356
  (0, 2)	0.2725408156026164
  (0, 1)	0.30156390785867354
  (0, 0)	0.6500467323606203"
reuters-topics/grain/article224.txt,"  (0, 15)	0.8501692584731382
  (0, 5)	0.30443030621986666
  (0, 4)	0.30954381518573804
  (0, 1)	0.2978540701121438"
reuters-topics/grain/article230.txt,"  (0, 19)	0.17348702767267424
  (0, 17)	0.20240986100266467
  (0, 16)	0.12871402641956378
  (0, 15)	0.19152142181694431
  (0, 13)	0.2144353516862294
  (0, 12)	0.1911372511661973
  (0, 11)	0.13176392355716807
  (0, 10)	0.14566428796320333
  (0, 8)	0.1557500774681358
  (0, 7)	0.14601618482424572
  (0, 6)	0.5430675733115541
  (0, 5)	0.3200417419411013
  (0, 4)	0.23244105417112512
  (0, 3)	0.14627575945764423
  (0, 2)	0.22740444817568325
  (0, 1)	0.1789304406020432
  (0, 0)	0.3905210786740111"
reuters-topics/grain/article556.txt,"  (0, 18)	0.09833578888299913
  (0, 15)	0.09744802055813893
  (0, 13)	0.10910685792362206
  (0, 12)	0.2917576520323516
  (0, 8)	0.1584944034673393
  (0, 7)	0.0742944995164778
  (0, 6)	0.30143806775223997
  (0, 5)	0.2791550547693338
  (0, 4)	0.21288301193133036
  (0, 3)	0.2977062947749021
  (0, 2)	0.3471169929286051
  (0, 1)	0.2731248090502969
  (0, 0)	0.5961031263549982"
reuters-topics/grain/article581.txt,"  (0, 18)	0.3226246591388981
  (0, 12)	0.31907072052914975
  (0, 11)	0.32993576426850313
  (0, 8)	0.08666597630240418
  (0, 7)	0.24374887164344114
  (0, 6)	0.08241434355075368
  (0, 4)	0.15520812229416883
  (0, 2)	0.15184502379990467
  (0, 1)	0.37336694089689837
  (0, 0)	0.6519076799215462"
reuters-topics/grain/article226.txt,"  (0, 19)	0.3352788183212805
  (0, 18)	0.01778589637282108
  (0, 17)	0.07450946997120686
  (0, 16)	0.053303804314342555
  (0, 15)	0.05287597979548755
  (0, 12)	0.14071977724404752
  (0, 10)	0.3619400736887436
  (0, 8)	0.07166681296206977
  (0, 7)	0.05375028906486478
  (0, 6)	0.013630200908449876
  (0, 5)	0.06311312153584281
  (0, 4)	0.21818898611519888
  (0, 3)	0.3365365097837717
  (0, 2)	0.11300886975213392
  (0, 1)	0.4569482672951682
  (0, 0)	0.5750217591266757"
reuters-topics/grain/article540.txt,"  (0, 19)	0.7791307323144121
  (0, 12)	0.09537754844232103
  (0, 7)	0.07286212214764935
  (0, 6)	0.07390660632838586
  (0, 5)	0.06844325566196784
  (0, 4)	0.2783715819152017
  (0, 3)	0.14598329994269668
  (0, 2)	0.47659454285375513
  (0, 1)	0.06696475959893373
  (0, 0)	0.1948701410725588"
reuters-topics/grain/article554.txt,"  (0, 18)	0.27094965469375065
  (0, 15)	0.26850354098681617
  (0, 14)	0.13783681616450688
  (0, 12)	0.13398247638758376
  (0, 11)	0.4156346029389328
  (0, 7)	0.30706118115733483
  (0, 6)	0.20764195136065364
  (0, 5)	0.2884388528133929
  (0, 4)	0.2932837536982007
  (0, 3)	0.3076070473133761
  (0, 1)	0.1881387070289437
  (0, 0)	0.4562426640459762"
reuters-topics/grain/article232.txt,"  (0, 19)	0.1342597129369485
  (0, 15)	0.09881088885767372
  (0, 14)	0.20289904963592925
  (0, 12)	0.19722537042979973
  (0, 11)	0.3059119772161127
  (0, 10)	0.1127279990294344
  (0, 8)	0.1607110415981307
  (0, 7)	0.2260006563215731
  (0, 5)	0.2122944026945142
  (0, 4)	0.2878137426312472
  (0, 3)	0.22640242026016053
  (0, 2)	0.21118297783225917
  (0, 1)	0.3461807766433924
  (0, 0)	0.6044399817319437"
reuters-topics/grain/article568.txt,"  (0, 19)	0.11330701985298222
  (0, 18)	0.16830014451327935
  (0, 15)	0.16678074309223564
  (0, 13)	0.1400509938791223
  (0, 11)	0.21514256285731567
  (0, 10)	0.09513556482884425
  (0, 8)	0.03390758251789303
  (0, 7)	0.15894232337986947
  (0, 6)	0.12897661914541406
  (0, 5)	0.05972118161780184
  (0, 4)	0.2125351093398771
  (0, 3)	0.06368995078275012
  (0, 2)	0.2673383549511507
  (0, 1)	0.3213710382749139
  (0, 0)	0.7651657914932469"
reuters-topics/grain/article024.txt,"  (0, 19)	1.0"
reuters-topics/grain/article030.txt,"  (0, 18)	0.17976891833525208
  (0, 17)	0.37654798334834383
  (0, 15)	0.35629195532241625
  (0, 14)	0.365806339582538
  (0, 4)	0.12972472254355444
  (0, 2)	0.2538276127679448
  (0, 1)	0.49930297047713745
  (0, 0)	0.4843305686830575"
reuters-topics/grain/article018.txt,"  (0, 15)	0.14974782192262864
  (0, 14)	0.5637377994613482
  (0, 12)	0.09963162964183943
  (0, 11)	0.15453645111974607
  (0, 8)	0.2841503620623426
  (0, 7)	0.11416793711870973
  (0, 6)	0.3474136300967707
  (0, 5)	0.035747999455651366
  (0, 4)	0.18174228896856603
  (0, 3)	0.03812363158657837
  (0, 2)	0.2489259357071999
  (0, 1)	0.38473356990275137
  (0, 0)	0.4071236898133404"
reuters-topics/grain/article193.txt,"  (0, 18)	0.08290164110151756
  (0, 15)	0.08215321113634565
  (0, 14)	0.16869404431847554
  (0, 11)	0.16956060574505882
  (0, 10)	0.6560690879936938
  (0, 8)	0.13361814962894053
  (0, 7)	0.12526743324467782
  (0, 6)	0.12706315163070556
  (0, 4)	0.059823424927349045
  (0, 3)	0.4392154290519677
  (0, 1)	0.2302569100528444
  (0, 0)	0.4467045733075772"
reuters-topics/grain/article187.txt,"  (0, 18)	0.05879033690308247
  (0, 15)	0.11651916406483331
  (0, 14)	0.11963068001129298
  (0, 12)	0.11628543959339495
  (0, 8)	0.2842690179112063
  (0, 7)	0.22208591125538618
  (0, 6)	0.1802156240354544
  (0, 5)	0.12517024501843071
  (0, 4)	0.12727272679204166
  (0, 3)	0.08899228636284816
  (0, 2)	0.2075249020815624
